Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
SP-TPC-TPC0102-2456-NV-M,2020,,Women for Trump V-Neck Tee - Navy,MEDIUM,30.00,Yes,https://shop.donaldjtrump.com/products/women-for-trump-v-neck-tee-navy,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2060-Edit.jpg?v=1573314426,"<p>Proudly wear your official Women for Trump V-Neck Tee and let everyone know you support our great President.</p>
<ul>
<li>Unisex sizing </li>
<li>100% ringspun combed cotton</li>
<li>Durable neckband</li>
<li>V-neck</li>
<li>Made in USA</li>
</ul>"
SP-TPC-TPC0102-2456-NV-L,2020,,Women for Trump V-Neck Tee - Navy,LARGE,30.00,Yes,https://shop.donaldjtrump.com/products/women-for-trump-v-neck-tee-navy,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2060-Edit.jpg?v=1573314426,"<p>Proudly wear your official Women for Trump V-Neck Tee and let everyone know you support our great President.</p>
<ul>
<li>Unisex sizing </li>
<li>100% ringspun combed cotton</li>
<li>Durable neckband</li>
<li>V-neck</li>
<li>Made in USA</li>
</ul>"
SP-TPC-TPC0102-2456-NV-XL,2020,,Women for Trump V-Neck Tee - Navy,X-LARGE,30.00,Yes,https://shop.donaldjtrump.com/products/women-for-trump-v-neck-tee-navy,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2060-Edit.jpg?v=1573314426,"<p>Proudly wear your official Women for Trump V-Neck Tee and let everyone know you support our great President.</p>
<ul>
<li>Unisex sizing </li>
<li>100% ringspun combed cotton</li>
<li>Durable neckband</li>
<li>V-neck</li>
<li>Made in USA</li>
</ul>"
SP-TPC-TPC0102-2456-NV-2X,2020,,Women for Trump V-Neck Tee - Navy,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/women-for-trump-v-neck-tee-navy,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2060-Edit.jpg?v=1573314426,"<p>Proudly wear your official Women for Trump V-Neck Tee and let everyone know you support our great President.</p>
<ul>
<li>Unisex sizing </li>
<li>100% ringspun combed cotton</li>
<li>Durable neckband</li>
<li>V-neck</li>
<li>Made in USA</li>
</ul>"
OS-TPC-TPC0070-USA15W-NV-15,2020,,Official Trump-Pence 2020 Mug - Navy,Default Title,30.00,Yes,https://shop.donaldjtrump.com/products/official-trump-pence-2020-mug-navy-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3001-Edit.jpg?v=1573261586,"<p>Make sure every morning a great morning with the exclusive Trump-Pence 2020 mug - just add coffee! </p>
<p>• 15-ounce full capacity<br>• Molded ceramic<br>• Single-sided imprint as shown<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-S,2020,,Trump-Pence 2020 Long Sleeve Tee - White,Small,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-M,2020,,Trump-Pence 2020 Long Sleeve Tee - White,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-L,2020,,Trump-Pence 2020 Long Sleeve Tee - White,Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-XL,2020,,Trump-Pence 2020 Long Sleeve Tee - White,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-2X,2020,,Trump-Pence 2020 Long Sleeve Tee - White,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
SP-TPC-TPC0054-5060-WH-3X,2020,,Trump-Pence 2020 Long Sleeve Tee - White,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-long-sleeve-tee-white-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1018-Edit-Edit_c6c02d97-471d-4524-89c7-3fc4c55cbadc.jpg?v=1573312864,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>• Fine Jersey (100% cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>"
OS-TPC-TPC0130-PLAYINGCARD-SET,2020,,Trump-Pence 2020 Playing Cards,Default Title,25.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-2020-playing-cards,https://cdn.shopify.com/s/files/1/1427/9954/products/130-Playing_Cards-3.png?v=1572476122,"<p><span>Elevate your card game with these exclusive set of Trump-Pence 2020 playing cards. <br></span></p>
<ul>
<li>Custom deck of playing cards</li>
<li>Two decks included – red and blue</li>
<li>Size 2 ½” x 3 ½”</li>
<li>Proudly made in USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-S,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,Small,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-M,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,Medium,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-L,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-XL,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,X-Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-2X,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,2XL,52.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-1342-RD-3X,2020,,Trump-Pence KAG Men's Dry Wicking Polo - Red,3XL,55.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-mens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2661-Edit.jpg?v=1573314681,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-S,2020,,Four More Years Tee - White,Small,30.00,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-M,2020,,Four More Years Tee - White,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-L,2020,,Four More Years Tee - White,Large,30.00,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-XL,2020,,Four More Years Tee - White,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-2X,2020,,Four More Years Tee - White,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0046-5040-WH-3X,2020,,Four More Years Tee - White,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/four-more-years-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/0046-Four_More_Years-Adult_White-F.png?v=1573313747,"<p><span>Show President Trump that you support keeping America great with this exclusive </span><span class=""il"">Four</span><span> More Years t-shirt.</span></p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% cotton) construction</li>
<li>Durable rib neckband</li>
<li>Proudly Made in USA</li>
</ul>"
OS-TPC-TPC0076-40301-WH-11.5R,2020,,Official Trump-Pence 2020 Bumper Sticker - Set of 2,Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/official-trump-pence-2020-bumper-sticker-set-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/0076-TP_KAG_2020-Bumper_Sticker.png?v=1573256673,"<p>Trump-Pence 2020 bumper stickers are for more than just your car, so order plenty and show your support on your laptop, binder, and more!</p>
<p>• White vinyl rear<br>• Pressure sensitive adhesive<br>• Measures 11.5"" x 3.75""<br>• Easy Application<br>• Packaged in a set of 2 of same design as shown<br>• Proudly made in USA</p>"
EMB-TPC-TPC0107-3660-WH-OS,2020,,Women for Trump Hat - White,Default Title,35.00,Yes,https://shop.donaldjtrump.com/products/women-for-trump-hat,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1982-Edit.jpg?v=1573261447,"<p>Wear your official Women for Trump Hat with pride and let everyone know you support our great President!</p>
<p><span>• 100% cotton</span><br><span>• 6-panel constructed crown</span><br><span>• Hook &amp; loop</span><span> closure</span><br><span>• Pre-curved bill</span><br><span>• Proudly Made in USA</span></p>"
OS-TPC-TPC0090-0091-16S-RWB-16,2020,,Official Trump-Pence 2020 Stadium Cups - Pack of 6,Default Title,12.00,No,https://shop.donaldjtrump.com/products/official-trump-stadium-cups-pack-of-6,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_4132-Edit-Edit.jpg?v=1573261650,"<p><span style=""font-weight: 400;"">Perfect for your next outdoor adventure, show your support for the President with these Official Trump stadium cups.</span></p>
<ul>
<li><span style=""font-weight: 400;""> 16 oz. capacity</span></li>
<li><span style=""font-weight: 400;""> BPA free </span></li>
<li><span style=""font-weight: 400;""> Handwash only</span></li>
<li><span style=""font-weight: 400;""> Packaged same design, 2 colors each as shown</span></li>
<li><span style=""font-weight: 400;""> Proudly Made in USA</span></li>
</ul>"
OS-TPC-TPC0084-RALLY-BL-19R,2020,,Official Trump-Pence 2020 Rally Signs - Blue - Set of 2,Default Title,10.00,Yes,https://shop.donaldjtrump.com/products/official-trump-pence-2020-rally-signs-blue-set-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3556-Edit.jpg?v=1572998949,"<p>Snag your Official Trump 2020 rally sign today and show your support for our great President!</p>
<p><span>• 19"" wide x 13"" high</span><br><span>• Double-Sided</span><br><span>• Indoor Use Only</span><br><span>• Proudly Made in </span>USA</p>
<ul></ul>"
OS-TPC-TPC0071-EB100L-WH-2.5,2020,,Official Trump-Pence 2020 Campaign Buttons - White (Set of 2),Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/official-trump-pence-2020-campaign-buttons-white-set-of-3,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_1708-Edit.jpg?v=1573315082,"<p>The Official Trump-Pence 2020 campaign button! Show your support wherever you go with this set of 2 buttons...one for you and one for a friend!</p>
<ul>
<li><span>2.5"" diameter</span></li>
<li><span>Safety pin back</span></li>
<li>
<span></span>Set of 2 identical buttons</li>
<li><span>Proudly Made in USA</span></li>
</ul>"
OS-TPC-TPC0106-40601-WH-9R,2020,,Women for Trump Bumper Sticker - Set of 2,Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/women-for-trump-bumper-sticker-set-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/0106-Women-Bumpers-2.jpg?v=1584644588,"<p>Proudly display an official Women for Trump Bumper Sticker on your car. Let everyone know you support our great President! Set of 2.</p>
<p><span>• White vinyl rear</span><br><span>• Pressure sensitive adhesive</span><br><span>• Measures 9"" x 3""</span><br><span>• Easy Application</span><br><span>• Packaged in a set of 2 of same design as shown</span><br><span>• Proudly made in USA</span></p>"
SP-TPC-TPC0095-5040-WH-S,2020,,Latinos for Trump Tee,SMALL,25.00,Yes,https://shop.donaldjtrump.com/products/latinos-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2802-Edit.jpg?v=1573311463,"<p>Proudly wear the official Latinos for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0095-5040-WH-M,2020,,Latinos for Trump Tee,MEDIUM,25.00,Yes,https://shop.donaldjtrump.com/products/latinos-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2802-Edit.jpg?v=1573311463,"<p>Proudly wear the official Latinos for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0095-5040-WH-L,2020,,Latinos for Trump Tee,LARGE,25.00,Yes,https://shop.donaldjtrump.com/products/latinos-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2802-Edit.jpg?v=1573311463,"<p>Proudly wear the official Latinos for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0095-5040-WH-XL,2020,,Latinos for Trump Tee,X-LARGE,25.00,Yes,https://shop.donaldjtrump.com/products/latinos-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_2802-Edit.jpg?v=1573311463,"<p>Proudly wear the official Latinos for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
